ID,Roaming,International,Local,Dropped,Paymethod,LocalPlan,RoamingPlan,Sex,Status,Children,Est_Income,Car_Owner,Usage,Age,Overall Satisfaction,Churn
1331,19.930000,6.460000,11.680000,0,CC,FreeLocal,Intnl_discount,M,S,0,2805.010000,Y,38.080000,25.000000,1,Current
1332,16.390000,5.990000,30.510000,0,CC,FreeLocal,Intnl_discount,F,S,0,5185.310000,N,52.900000,62.053333,3,Current
1333,26.010000,0.000000,108.440000,0,CC,Budget,Standard,F,S,0,42000.000000,N,134.450000,16.060000,2,Vol
1334,22.960000,8.280000,75.270000,0,CH,Budget,Intnl_discount,F,S,0,38000.000000,N,106.530000,22.433333,2,Current
1335,13.930000,6.610000,78.210000,0,CC,FreeLocal,Standard,F,M,1,81641.200000,Y,98.760000,19.000000,2,Current
1336,8.740000,0.000000,22.820000,0,CC,FreeLocal,Standard,F,M,2,80087.700000,N,31.560000,41.920000,4,Current
1337,21.940000,0.000000,256.700000,0,CC,Budget,Standard,F,M,2,59691.300000,N,278.650000,38.040000,3,Vol
1339,28.420000,0.000000,113.480000,0,CC,FreeLocal,Standard,F,S,2,11251.100000,Y,141.910000,43.000000,2,Current
1341,7.700000,4.550000,43.200000,0,CC,FreeLocal,Standard,M,M,0,70908.700000,N,55.470000,49.620000,1,Vol
1342,14.420000,5.610000,73.740000,0,CC,FreeLocal,Standard,M,S,0,94928.300000,N,93.780000,40.180000,1,Current
1344,20.450000,2.070000,90.190000,0,Auto,FreeLocal,Standard,F,M,2,50622.300000,N,112.720000,40.460000,3,Current
1346,16.200000,4.270000,18.840000,0,CH,FreeLocal,Intnl_discount,M,M,0,78000.000000,Y,39.320000,50.000000,2,Vol
1350,29.550000,0.000000,62.810000,0,CH,Budget,Standard,M,M,1,78000.000000,Y,92.370000,52.266667,2,Vol
1352,1.520000,0.000000,29.900000,0,CC,Budget,Standard,F,S,2,93559.100000,N,31.420000,57.620000,4,Current
1353,17.370000,6.210000,51.170000,0,CC,FreeLocal,Standard,F,M,1,56722.800000,N,74.770000,60.593333,4,Current
1355,0.000000,0.000000,3.220000,0,CC,Budget,Intnl_discount,M,M,1,80000.000000,N,3.220000,39.000000,2,Current
1356,18.970000,0.000000,104.730000,0,CC,Budget,Standard,F,S,2,3416.620000,Y,123.700000,22.760000,2,Vol
1357,0.170000,0.000000,10.220000,0,Auto,Budget,Standard,F,M,0,73069.100000,Y,10.390000,55.633333,4,Vol
1358,15.270000,0.000000,25.620000,0,CC,FreeLocal,Standard,M,M,0,80000.000000,Y,40.900000,53.213333,4,Vol
1359,29.680000,0.000000,59.080000,0,CC,FreeLocal,Standard,F,M,2,8032.160000,N,88.770000,45.666667,1,Current
1360,18.940000,0.000000,25.180000,0,Auto,FreeLocal,Standard,F,S,0,93454.300000,Y,44.130000,48.533333,1,Vol
1361,26.400000,0.000000,17.710000,0,CC,FreeLocal,Standard,M,M,0,5745.000000,Y,44.110000,15.380000,3,Current
1362,0.410000,7.350000,208.190000,0,Auto,Budget,Standard,F,S,0,83287.000000,N,215.960000,60.000000,1,Current
1363,23.170000,0.000000,51.680000,0,Auto,FreeLocal,Standard,F,S,0,92564.100000,Y,74.860000,49.133333,1,Current
1365,4.910000,3.140000,82.190000,0,CH,Budget,Intnl_discount,M,S,0,70000.000000,Y,90.250000,48.000000,3,Current
1367,6.690000,0.000000,43.600000,0,CC,FreeLocal,Standard,F,M,2,48322.500000,Y,50.290000,49.333333,2,Current
1369,6.970000,8.910000,184.020000,0,Auto,Budget,Standard,M,S,2,78373.500000,N,199.910000,35.346667,2,Current
1370,6.700000,0.000000,46.330000,0,CC,FreeLocal,Standard,F,M,2,81913.800000,Y,53.030000,49.660000,2,Vol
1373,27.280000,0.000000,93.420000,0,CH,Budget,Standard,F,S,0,919.930000,N,120.710000,38.260000,2,Current
1374,7.720000,0.000000,9.390000,1,CC,Budget,Standard,F,M,2,69486.800000,N,17.110000,30.946667,1,Current
1375,0.000000,0.000000,2.000000,0,CH,Budget,Intnl_discount,F,M,2,24482.800000,N,2.000000,33.533333,1,Current
1377,26.610000,0.000000,236.970000,0,CC,Budget,Standard,F,M,0,14573.600000,N,263.580000,64.606667,4,Vol
1378,7.420000,0.000000,7.430000,0,CC,Budget,Standard,F,M,2,92103.800000,N,14.860000,52.153333,2,Vol
1379,25.030000,7.330000,54.800000,0,CH,Budget,Intnl_discount,F,S,2,8392.140000,Y,87.160000,36.680000,3,Vol
1380,20.010000,0.000000,84.670000,0,CC,FreeLocal,Intnl_discount,F,S,0,17138.200000,N,104.690000,63.786667,4,Vol
1382,2.540000,0.000000,164.760000,0,CC,Budget,Intnl_discount,F,M,2,47010.100000,N,167.310000,57.406667,1,Current
1384,12.890000,0.000000,53.810000,0,Auto,FreeLocal,Intnl_discount,F,D,1,67239.400000,N,66.700000,44.433333,4,Current
1385,6.900000,7.210000,128.100000,1,CC,FreeLocal,Standard,M,M,1,69406.700000,Y,142.230000,46.826667,4,Current
1387,0.000000,0.000000,4.460000,0,CC,Budget,Standard,F,M,2,83259.300000,N,4.460000,50.880000,1,Vol
1394,7.120000,0.000000,20.950000,1,CH,Budget,Standard,F,M,2,2185.600000,N,28.070000,52.513333,3,Vol
1396,21.680000,3.460000,17.370000,0,CC,FreeLocal,Standard,M,M,1,76511.300000,N,42.520000,62.080000,3,Current
1398,27.000000,0.000000,8.840000,0,CH,FreeLocal,Standard,F,M,1,35000.000000,N,34.610000,22.000000,3,Current
1399,0.690000,0.000000,112.720000,0,CC,Budget,Standard,F,M,2,11234.700000,Y,113.420000,49.046667,3,Vol
1401,0.000000,0.000000,3.360000,1,CH,Budget,Intnl_discount,F,M,2,36660.900000,Y,3.360000,39.960000,3,Current
1403,24.390000,5.930000,60.510000,0,CC,FreeLocal,Standard,F,M,2,68462.800000,N,90.840000,34.400000,4,Vol
1406,10.360000,0.000000,72.160000,0,CC,Budget,Standard,F,M,2,72841.300000,N,82.530000,47.020000,3,Vol
1407,27.390000,0.000000,51.470000,0,Auto,FreeLocal,Standard,F,M,2,63670.800000,Y,78.870000,46.146667,2,Current
1408,29.730000,5.240000,35.730000,0,CC,Budget,Standard,M,S,0,66666.000000,N,70.700000,77.000000,3,Vol
1409,20.440000,0.000000,100.080000,0,Auto,Budget,Standard,F,S,1,77000.000000,Y,120.530000,45.486667,2,Current
1410,2.000000,0.000000,65.930000,0,Auto,FreeLocal,Standard,M,M,0,12387.600000,N,93.850000,56.173333,2,Current
1412,19.240000,0.000000,118.000000,0,Auto,FreeLocal,Standard,F,M,1,82931.300000,N,137.250000,64.640000,2,Current
1413,17.010000,0.000000,27.290000,0,CH,Budget,Standard,F,M,2,57483.900000,N,44.300000,44.026667,3,Current
1415,10.870000,0.000000,32.430000,0,Auto,FreeLocal,Standard,F,S,2,21274.000000,N,43.310000,45.526667,3,Current
1416,21.870000,0.000000,192.530000,0,CC,FreeLocal,Standard,F,M,2,28267.000000,N,214.410000,30.093333,4,Current
1418,8.650000,9.220000,77.000000,0,CH,Budget,Standard,F,M,2,36725.100000,N,94.880000,55.793333,3,Current
1422,20.860000,0.860000,19.780000,0,CC,Budget,Standard,M,S,1,94188.300000,N,41.510000,57.546667,3,Current
1425,15.320000,0.000000,6.740000,0,CC,Budget,Standard,F,M,2,91861.000000,Y,22.060000,41.980000,2,Current
1428,17.490000,0.000000,106.100000,0,Auto,FreeLocal,Standard,F,S,1,12374.900000,Y,123.590000,33.493333,1,Current
1429,8.580000,0.000000,37.730000,0,CH,FreeLocal,Standard,F,M,2,69133.900000,Y,46.320000,26.833333,4,Current
1431,11.140000,0.000000,12.580000,0,CH,FreeLocal,Intnl_discount,F,M,2,84948.000000,Y,23.730000,29.446667,2,Current
1432,2.400000,0.000000,50.500000,0,Auto,Budget,Standard,F,M,2,30998.800000,N,52.910000,40.960000,1,Current
1438,9.900000,9.170000,8.530000,0,CC,FreeLocal,Intnl_discount,M,M,2,21416.500000,N,27.610000,35.653333,1,Current
1442,5.590000,7.260000,23.030000,0,Auto,Budget,Standard,M,M,2,78554.200000,N,35.880000,16.700000,4,Current
1443,29.780000,0.000000,66.350000,0,Auto,FreeLocal,Standard,M,S,1,3960.500000,N,96.130000,14.693333,4,Vol
1445,27.700000,6.110000,124.140000,2,CH,FreeLocal,Standard,M,M,0,60101.100000,Y,157.960000,63.766667,4,Vol
1446,0.000000,0.000000,0.970000,0,Auto,Budget,Standard,F,M,2,38215.900000,N,0.970000,30.886667,2,Current
1447,30.000000,0.000000,160.420000,0,CC,FreeLocal,Standard,F,M,1,40120.000000,N,176.610000,24.000000,1,Vol
1448,2.840000,0.000000,24.440000,0,CH,Budget,Intnl_discount,F,M,2,49745.300000,N,27.280000,47.966667,3,Current
1450,22.460000,4.160000,43.340000,0,CC,Budget,Standard,F,M,2,88427.000000,N,69.970000,13.860000,3,Current
1451,1.030000,0.000000,83.390000,0,CC,FreeLocal,Intnl_discount,F,M,2,98003.700000,Y,84.420000,26.273333,1,Current
1452,3.760000,8.130000,5.010000,0,CC,Budget,Intnl_discount,M,S,0,89142.700000,N,16.910000,53.693333,3,Vol
1453,20.890000,0.490000,106.500000,0,Auto,FreeLocal,Intnl_discount,F,S,0,74530.800000,N,127.890000,63.086667,2,Current
1455,37.000000,0.000000,262.910000,0,CC,Budget,Standard,F,S,0,40120.000000,N,265.780000,24.000000,3,Vol
1460,22.200000,0.000000,82.430000,0,CC,Budget,Intnl_discount,F,M,2,76289.200000,N,104.630000,48.206667,3,Current
1462,11.720000,0.390000,5.350000,0,CC,Budget,Standard,M,M,1,66931.900000,N,17.460000,63.933333,3,Current
1463,32.000000,0.000000,99.730000,0,CC,FreeLocal,Standard,F,S,0,40120.000000,Y,108.300000,23.000000,4,Vol
1464,39.000000,0.000000,26.780000,0,Auto,FreeLocal,Intnl_discount,F,M,1,14085.500000,N,48.080000,24.000000,3,Vol
1465,59.000000,0.000000,154.770000,0,CC,Budget,Intnl_discount,F,S,0,32962.600000,N,168.280000,21.000000,4,Vol
1466,43.000000,0.000000,61.440000,0,CC,Budget,Standard,F,S,0,42000.000000,N,65.790000,22.000000,4,Vol
1467,39.000000,0.000000,35.730000,0,Auto,Budget,Standard,F,S,2,43000.000000,N,41.780000,20.000000,1,Vol
1468,14.000000,0.000000,9.510000,0,Auto,Budget,Intnl_discount,F,D,1,77726.400000,N,23.520000,56.720000,2,Current
1469,59.000000,2.220000,38.180000,0,CC,FreeLocal,Standard,F,S,2,42000.000000,N,62.950000,18.000000,4,Vol
1470,28.450000,0.000000,106.300000,0,CC,Budget,Standard,F,S,1,2800.680000,N,134.750000,45.673333,1,Current
1474,13.960000,0.000000,96.430000,0,CC,FreeLocal,Standard,F,M,2,90271.600000,N,110.400000,44.926667,2,Current
1479,21.000000,0.000000,6.870000,0,CC,Budget,Standard,F,M,2,64816.600000,Y,27.870000,31.126667,2,Current
1480,29.490000,0.000000,13.240000,0,CC,FreeLocal,Standard,F,M,2,98217.100000,N,42.740000,44.980000,4,Vol
1482,14.000000,0.000000,88.230000,0,CH,Budget,Intnl_discount,F,S,1,2929.130000,N,102.230000,53.506667,3,Vol
1484,6.780000,0.000000,132.650000,0,CC,FreeLocal,Standard,F,M,2,41876.600000,Y,139.440000,44.093333,4,Current
1485,11.810000,0.630000,5.730000,0,CC,FreeLocal,Standard,M,M,0,96223.400000,Y,18.180000,64.760000,2,Vol
1486,3.670000,0.000000,25.490000,1,CC,Budget,Intnl_discount,F,S,0,15989.300000,N,29.170000,61.693333,3,Vol
1487,14.160000,6.010000,214.730000,0,CC,Budget,Standard,M,M,0,69168.400000,Y,234.910000,62.426667,4,Vol
1488,2.000000,0.000000,100.900000,0,CC,Budget,Intnl_discount,M,M,1,92148.500000,Y,113.680000,33.000000,2,Current
1489,2.000000,7.660000,40.920000,0,CC,Budget,Standard,M,M,0,96681.000000,Y,73.760000,19.760000,2,Current
1490,2.000000,0.000000,6.810000,0,CC,FreeLocal,Intnl_discount,M,S,0,62705.900000,Y,33.440000,33.000000,2,Current
1491,2.000000,0.000000,49.560000,0,Auto,FreeLocal,Standard,M,S,0,80221.200000,N,50.480000,29.026667,2,Current
1492,1.000000,0.000000,43.010000,0,CC,FreeLocal,Standard,M,S,0,84479.200000,N,56.230000,32.000000,2,Current
1493,28.110000,0.000000,17.660000,0,CC,FreeLocal,Standard,F,M,2,64977.400000,N,45.770000,38.193333,2,Vol
1494,12.400000,0.000000,89.620000,0,CH,FreeLocal,Standard,F,M,0,77994.000000,N,102.020000,50.553333,1,Vol
1495,12.230000,8.870000,45.340000,0,CC,Budget,Intnl_discount,M,M,2,90103.700000,N,66.450000,34.946667,2,Vol
1496,12.860000,0.000000,18.730000,0,CC,Budget,Standard,F,M,0,59008.400000,Y,31.590000,30.180000,1,Current
1497,2.330000,5.300000,23.460000,0,Auto,Budget,Intnl_discount,M,M,2,5265.350000,N,31.100000,52.873333,4,Current
1498,5.030000,7.680000,76.070000,0,CH,FreeLocal,Intnl_discount,M,S,1,84978.100000,N,88.790000,21.640000,2,Current
1499,21.410000,0.000000,85.960000,0,CC,Budget,Intnl_discount,F,M,2,36647.900000,N,107.380000,49.986667,1,Vol
1500,3.010000,0.000000,37.150000,0,CH,Budget,Intnl_discount,F,S,0,64319.200000,N,40.160000,41.226667,1,Vol
1501,20.920000,0.000000,9.010000,0,Auto,Budget,Intnl_discount,F,S,1,73338.000000,N,29.930000,48.246667,2,Vol
1502,3.300000,0.000000,40.910000,0,CC,FreeLocal,Standard,F,S,0,433.740000,N,44.220000,60.746667,1,Vol
1503,18.600000,0.000000,8.960000,0,CC,Budget,Standard,F,M,2,16962.200000,N,27.570000,45.360000,2,Current
1505,20.830000,4.850000,117.260000,0,CH,Budget,Intnl_discount,M,M,2,10708.300000,N,142.950000,26.026667,4,Current
1508,21.640000,0.000000,87.400000,0,CC,Budget,Standard,F,M,0,2031.610000,N,109.040000,20.300000,3,Current
1512,13.350000,0.000000,8.760000,0,CH,FreeLocal,Standard,F,S,2,16938.500000,N,22.110000,43.000000,4,Current
1515,0.490000,0.000000,15.200000,0,CC,FreeLocal,Standard,F,M,0,55221.000000,N,15.690000,47.000000,3,Current
1516,28.700000,0.000000,60.350000,0,Auto,FreeLocal,Standard,F,M,1,8073.110000,N,89.050000,48.000000,3,Current
1517,24.240000,0.000000,5.210000,0,CH,Budget,Standard,M,M,0,95448.600000,Y,29.460000,53.680000,4,Vol
1518,28.820000,0.000000,97.050000,0,CC,FreeLocal,Standard,M,S,1,24141.500000,Y,125.870000,17.006667,1,Current
1519,29.930000,0.000000,40.070000,0,CC,Budget,Intnl_discount,M,S,2,63152.600000,Y,70.010000,63.173333,2,Current
1521,29.110000,0.000000,9.020000,0,CC,Budget,Intnl_discount,M,S,2,72084.700000,N,38.130000,55.640000,2,Current
1522,13.470000,0.000000,40.230000,0,CC,Budget,Standard,F,S,0,42760.500000,N,53.700000,52.646667,2,Vol
1523,23.500000,0.000000,10.740000,0,Auto,Budget,Intnl_discount,F,S,1,49072.000000,N,34.250000,62.000000,2,Current
1524,16.140000,0.000000,126.550000,0,CC,FreeLocal,Standard,F,M,0,27371.800000,Y,142.700000,41.000000,4,Vol
1528,16.020000,0.000000,114.200000,0,CH,Budget,Standard,M,M,0,71472.900000,N,130.220000,41.913333,1,Vol
1529,7.740000,0.000000,6.210000,0,CC,Budget,Standard,F,M,0,95405.700000,N,13.960000,43.000000,4,Current
1530,21.330000,0.000000,87.460000,0,CC,Budget,Standard,F,S,0,95786.800000,Y,108.790000,46.000000,4,Current
1532,0.870000,0.000000,11.520000,0,CC,FreeLocal,Intnl_discount,M,S,0,90321.600000,N,12.390000,55.113333,3,Current
1533,18.020000,0.000000,136.470000,0,CH,FreeLocal,Standard,M,S,0,90478.600000,N,154.490000,54.553333,2,Vol
1534,8.090000,0.000000,13.740000,0,CH,Budget,Standard,F,M,2,56187.000000,N,21.830000,55.000000,1,Current
1537,23.560000,0.000000,206.080000,0,CC,Budget,Intnl_discount,F,S,1,42000.000000,N,229.640000,24.393333,2,Current
1539,2.800000,7.270000,11.320000,1,CC,FreeLocal,Standard,M,M,0,9780.660000,N,21.390000,24.546667,2,Current
1542,29.780000,0.000000,45.500000,0,CH,FreeLocal,Standard,M,M,2,29616.000000,N,75.290000,49.426667,1,Current
1544,24.810000,0.000000,22.440000,0,CC,FreeLocal,Standard,M,M,0,19732.800000,N,47.250000,50.673333,4,Vol
1545,2.500000,0.000000,28.950000,0,CC,FreeLocal,Standard,M,S,1,41690.500000,Y,31.450000,14.640000,2,Current
1547,26.130000,0.000000,32.880000,1,CC,Budget,Standard,M,S,2,96.330000,N,59.010000,56.473333,4,Current
1550,5.030000,0.000000,23.110000,0,CH,Budget,Intnl_discount,F,M,2,52004.800000,N,28.140000,25.140000,2,Current
1553,12.450000,0.000000,46.420000,4,CC,FreeLocal,Standard,M,M,2,53010.800000,N,58.870000,18.840000,1,Current
1554,26.520000,0.000000,32.190000,0,CC,Budget,Intnl_discount,M,M,1,75004.500000,N,58.720000,64.800000,2,Current
1557,20.220000,0.000000,13.940000,0,CC,Budget,Standard,M,M,0,19749.300000,N,34.170000,60.366667,1,Current
1558,9.380000,0.000000,38.960000,0,CC,Budget,Standard,M,S,1,57626.900000,Y,48.350000,43.906667,1,Current
1559,9.650000,0.000000,6.330000,0,CC,Budget,Intnl_discount,M,D,0,20078.000000,N,15.980000,32.846667,2,Current
1560,17.440000,4.940000,49.920000,1,Auto,FreeLocal,Standard,F,M,2,47902.000000,N,72.310000,26.033333,2,Current
1565,22.390000,0.000000,178.360000,0,CC,Budget,Standard,M,M,1,7545.960000,Y,200.750000,16.753333,2,Vol
1571,0.370000,0.000000,28.660000,0,CC,FreeLocal,Standard,F,S,0,78851.300000,N,29.040000,48.373333,4,Vol
1572,22.170000,0.570000,13.450000,0,Auto,Budget,Standard,F,S,1,17540.700000,Y,36.200000,62.786667,4,Vol
1573,28.920000,0.000000,45.470000,0,CH,Budget,Standard,F,M,0,83891.900000,Y,74.400000,61.020000,4,Vol
1574,26.490000,0.000000,12.460000,0,CC,FreeLocal,Standard,F,S,2,28220.800000,N,38.950000,38.766667,4,Current
1576,13.190000,0.000000,87.090000,0,CC,FreeLocal,Standard,F,S,0,28589.100000,N,100.280000,15.600000,2,Current
1578,13.320000,8.050000,56.640000,0,CC,Budget,Standard,F,M,2,5237.630000,N,78.020000,48.753333,3,Current
1581,11.540000,1.610000,22.900000,0,CC,FreeLocal,Standard,M,S,2,89459.900000,N,36.050000,53.280000,2,Current
1584,14.830000,0.000000,25.660000,0,CC,Budget,Standard,F,S,1,13576.500000,N,40.490000,39.426667,3,Current
1588,4.790000,0.500000,91.040000,1,CC,Budget,Standard,F,M,2,67388.000000,N,96.330000,53.120000,4,Vol
1589,16.790000,0.000000,81.300000,0,CH,Budget,Standard,F,M,1,57063.000000,Y,98.100000,52.333333,4,Current
1590,3.280000,0.000000,11.740000,1,CC,Budget,Standard,F,M,2,84166.100000,N,15.020000,54.013333,1,Vol
1591,12.530000,0.000000,311.290000,0,CC,Budget,Standard,F,S,0,45612.900000,N,323.820000,14.300000,4,Vol
1596,11.050000,0.000000,50.840000,0,CC,FreeLocal,Standard,F,S,1,7737.940000,N,61.900000,42.666667,3,Current
1597,21.370000,0.000000,293.240000,0,CH,Budget,Standard,M,S,2,65000.000000,N,314.620000,45.000000,1,Vol
1598,0.000000,0.000000,2.970000,0,CC,Budget,Standard,F,M,2,45287.600000,Y,2.970000,29.026667,3,Current
1599,12.370000,0.000000,163.410000,0,CC,Budget,Intnl_discount,F,M,2,59613.100000,N,175.780000,34.320000,1,Vol
1601,0.000000,0.000000,1.340000,0,CC,FreeLocal,Intnl_discount,F,S,1,16326.700000,N,1.340000,50.613333,3,Vol
1604,18.310000,0.000000,59.590000,0,CC,FreeLocal,Standard,F,S,2,9559.780000,N,77.910000,51.380000,2,Vol
1607,20.450000,0.000000,39.330000,0,CH,Budget,Intnl_discount,F,M,2,42031.800000,N,59.780000,50.753333,3,Vol
1609,26.910000,0.000000,9.040000,0,Auto,FreeLocal,Intnl_discount,F,M,2,83284.100000,Y,35.960000,28.420000,3,Current
1610,28.820000,4.740000,13.530000,0,CC,Budget,Intnl_discount,M,M,1,39229.100000,N,47.100000,26.260000,4,Current
1611,23.760000,0.000000,50.050000,0,Auto,FreeLocal,Standard,F,S,0,68427.400000,N,73.810000,42.393333,2,Current
1613,9.570000,4.190000,111.840000,0,Auto,Budget,Intnl_discount,M,S,0,3601.710000,N,125.600000,49.266667,4,Vol
1615,20.970000,8.230000,13.920000,0,CC,FreeLocal,Standard,F,S,0,98716.300000,N,43.130000,55.660000,4,Vol
1616,11.700000,0.000000,47.170000,0,Auto,Budget,Standard,F,S,2,66182.700000,Y,58.870000,62.480000,2,Vol
1617,14.220000,8.800000,10.450000,0,CH,FreeLocal,Standard,F,M,2,84789.300000,N,33.470000,50.433333,4,Current
1619,18.850000,0.000000,31.780000,0,Auto,FreeLocal,Intnl_discount,F,M,2,35976.500000,Y,50.630000,48.853333,4,Vol
1620,16.800000,0.000000,56.090000,0,CC,Budget,Intnl_discount,F,M,0,32703.100000,Y,72.890000,64.920000,4,Vol
1622,15.590000,0.000000,24.190000,0,CH,FreeLocal,Standard,F,M,2,8204.720000,N,39.790000,52.973333,1,Current
1623,8.210000,9.630000,45.660000,0,Auto,FreeLocal,Standard,M,M,1,97180.400000,N,63.510000,33.000000,2,Current
1625,11.640000,0.000000,74.970000,0,Auto,FreeLocal,Intnl_discount,F,S,2,38280.000000,N,86.610000,33.740000,4,Vol
1626,16.210000,1.000000,125.150000,0,CC,FreeLocal,Intnl_discount,M,S,0,64136.600000,Y,142.370000,61.106667,1,Current
1628,24.700000,0.000000,73.040000,0,CH,FreeLocal,Standard,F,M,2,45429.700000,Y,97.740000,61.713333,3,Vol
1630,9.370000,0.000000,11.930000,0,CC,FreeLocal,Standard,F,S,0,25285.500000,N,21.300000,53.986667,2,Current
1631,20.530000,0.000000,41.890000,1,CC,Budget,Intnl_discount,F,M,2,77551.100000,Y,62.420000,33.600000,2,Vol
1632,22.860000,8.320000,16.480000,0,CC,FreeLocal,Standard,F,M,0,38538.400000,N,47.660000,12.326667,1,Current
1639,2.150000,6.120000,85.290000,0,CC,FreeLocal,Standard,M,M,0,92881.800000,N,93.570000,21.380000,2,Vol
1640,29.440000,9.420000,104.640000,0,CC,Budget,Standard,M,S,2,43634.500000,N,143.500000,21.780000,3,Current
1644,22.380000,0.000000,40.480000,0,Auto,Budget,Standard,F,S,1,13109.100000,N,62.870000,62.606667,2,Vol
1645,16.040000,5.740000,10.340000,0,CC,Budget,Standard,M,S,1,92647.500000,N,32.130000,56.046667,4,Current
1646,2.000000,0.000000,11.190000,0,CC,Budget,Standard,M,S,2,21021.600000,Y,14.950000,62.753333,2,Current
1647,25.530000,0.990000,179.930000,0,CC,FreeLocal,Standard,M,S,0,74460.700000,Y,206.460000,55.340000,2,Current
1650,27.970000,0.000000,58.090000,0,Auto,Budget,Standard,F,S,2,28787.400000,N,86.060000,41.666667,1,Vol
1653,22.790000,0.000000,20.260000,0,CC,Budget,Intnl_discount,M,M,1,13091.600000,N,43.060000,59.126667,4,Current
1656,29.860000,0.000000,52.220000,0,Auto,FreeLocal,Standard,F,M,2,62061.800000,Y,82.080000,45.920000,2,Vol
1657,27.720000,0.860000,57.060000,0,CC,Budget,Standard,F,M,1,20550.900000,Y,85.640000,22.120000,4,Vol
1660,3.040000,0.000000,44.950000,0,CC,FreeLocal,Standard,M,M,2,1765.410000,N,47.990000,18.766667,3,Current
1663,22.150000,0.000000,34.910000,0,Auto,Budget,Standard,F,S,2,19131.100000,N,57.070000,56.186667,4,Vol
1669,20.590000,1.970000,112.400000,0,Auto,Budget,Intnl_discount,M,M,2,42750.300000,Y,134.970000,50.493333,1,Current
1671,0.000000,0.000000,0.790000,0,Auto,Budget,Intnl_discount,F,S,2,2842.550000,N,0.790000,45.920000,3,Current
1672,15.540000,1.520000,12.190000,0,CC,Budget,Standard,M,M,2,22358.100000,N,29.250000,52.626667,1,Vol
1674,7.000000,1.170000,12.480000,0,CC,FreeLocal,Standard,M,M,0,47870.800000,Y,13.820000,27.260000,2,Current
1675,22.660000,0.000000,27.200000,0,CH,Budget,Standard,F,S,2,6440.460000,Y,49.860000,70.000000,4,Vol
1676,28.520000,0.000000,161.540000,0,CC,FreeLocal,Intnl_discount,F,S,0,7325.500000,N,190.060000,36.920000,2,Current
1677,8.360000,0.000000,39.040000,0,CC,Budget,Standard,M,M,1,63900.900000,N,47.400000,28.333333,2,Current
1678,6.110000,0.000000,58.080000,0,CC,Budget,Standard,M,M,2,28766.900000,N,64.200000,46.840000,3,Current
